code,name,name_en,kind,parent,in_path,latitude,longitude,source
ir-w495275407,خیربانو,,street,ir-tabriz,True,38.090431,46.304699,osm:w495275407
ir-w495494141,دروازه ملک آباد,,street,ir-kashan,True,33.983189,51.439651,osm:w495494141
ir-w495618778,چهارم,,street,ir-kamalshahr,True,35.874465,50.882938,osm:w495618778
ir-w495618779,رضا کمال زاده,,street,ir-kamalshahr,True,35.8732,50.890745,osm:w495618779
ir-w495623408,کاج,,street,ir-kamalshahr,True,35.85546,50.905956,osm:w495623408
ir-w495702151,شهید کشوری,,street,ir-firuzkuh,True,35.751479,52.733372,osm:w495702151
ir-eastern-resalat,رسالت شرقی,Eastern Resalat,street,ir-qeshm,True,26.956145,56.274858,osm:w495728253
ir-jomhouri-boulevard-3,جمهوری,Jomhouri Boulevard,street,ir-qeshm,True,26.936812,56.27236,osm:w495753917
ir-pirouzi-boulevard-2,پیروزی,Pirouzi Boulevard,street,ir-qeshm,True,26.959113,56.262748,osm:w495753920
ir-w495799219,آیت الله کوهستانی,,street,ir-behshahr,True,36.69891,53.535993,osm:w495799219
ir-w495804918,حافظ مرکزی,,street,ir-r11285221,True,32.342973,51.500292,osm:w495804918
ir-w495806558,قاسم سلیمانی,,street,ir-r11285221,True,32.349499,51.500586,osm:w495806558
ir-w495806560,سلمان شمالی,,street,ir-r11285221,True,32.346173,51.499544,osm:w495806560
ir-w495806562,فاطمیه,,street,ir-r11285221,True,32.339767,51.497993,osm:w495806562
ir-w495806571,حافظ غربی,,street,ir-r11285221,True,32.343792,51.496464,osm:w495806571
ir-w496253356,جانبازان,,street,ir-r11285221,True,32.333966,51.497957,osm:w496253356
ir-w496253362,احمدپور,,street,ir-r11285221,True,32.334128,51.497345,osm:w496253362
ir-w496254634,امام حسن,,street,ir-r11285221,True,32.345093,51.510102,osm:w496254634
ir-w496254637,رجائی,,street,ir-r11285221,True,32.346471,51.50064,osm:w496254637
ir-w496254640,ولیعصر,,street,ir-r11285221,True,32.346674,51.502872,osm:w496254640
ir-w496256076,شهدای قاصر,,street,ir-r11285221,True,32.344559,51.506693,osm:w496256076
ir-w496256084,ولایت,,street,ir-r11285221,True,32.346987,51.51044,osm:w496256084
ir-w496256090,مادر,,street,ir-r11285221,True,32.347561,51.513966,osm:w496256090
ir-w496256091,آزادگان,,street,ir-r11285221,True,32.344376,51.513845,osm:w496256091
ir-w496256625,وحدت,,street,ir-r11285221,True,32.339665,51.513597,osm:w496256625
ir-w496256670,سعدی,,street,ir-r11285221,True,32.337327,51.519942,osm:w496256670
ir-w496257701,۱۵ خرداد,,street,ir-r11285221,True,32.35167,51.501018,osm:w496257701
ir-w496257704,نصیر,,street,ir-r11285221,True,32.354439,51.504412,osm:w496257704
ir-w496257709,الزهرا,,street,ir-r11285221,True,32.353658,51.507524,osm:w496257709
ir-w496257710,شهدای طاهری,,street,ir-r11285221,True,32.351277,51.510014,osm:w496257710
ir-w496257713,غدیر,,street,ir-r11285221,True,32.356211,51.513028,osm:w496257713
ir-w496460674,نصر جنوبی,,street,ir-tabriz,True,38.023992,46.378799,osm:w496460674
ir-w496460833,باغچه بان,,street,ir-tabriz,True,38.024207,46.376326,osm:w496460833
ir-w496514246,وارش,,street,ir-r8212055,True,36.53221,52.669719,osm:w496514246
ir-w496581950,صادقپور,,street,ir-kamalshahr,True,35.866551,50.878261,osm:w496581950
ir-w496581953,شهید کلهر,,street,ir-kamalshahr,True,35.875042,50.88307,osm:w496581953
ir-w496821923,رسالت,,street,ir-maragheh,True,37.382768,46.274037,osm:w496821923
ir-w496821924,رسالت شرقی,,street,ir-maragheh,True,37.383256,46.275423,osm:w496821924
ir-w496821926,دانشجو,,street,ir-maragheh,True,37.381155,46.276006,osm:w496821926
ir-w496836990,بلوارکاج,,street,ir-kamalshahr,True,35.852756,50.904135,osm:w496836990
ir-w496973107,دوکمال,,street,ir-tabriz,True,38.071459,46.366749,osm:w496973107
ir-w497124493,امامت,,street,ir-maragheh,True,37.389232,46.265476,osm:w497124493
ir-w497127952,شهید حسن عمران,,street,ir-maragheh,True,37.387059,46.272075,osm:w497127952
ir-w497135573,سیزده آبان,,street,ir-maragheh,True,37.401503,46.273407,osm:w497135573
ir-w497212544,آرال,,street,ir-maragheh,True,37.411241,46.259086,osm:w497212544
ir-w497317215,بوستان هفت,,street,ir-borujen-city,True,31.990331,51.289152,osm:w497317215
ir-w497317231,بوستان یک,,street,ir-borujen-city,True,31.988932,51.286262,osm:w497317231
ir-w497410528,خلیج فارس,,street,ir-rudehen,True,35.732281,51.920105,osm:w497410528
ir-w497442127,پانزده خرداد,,street,ir-borujen-city,True,31.969277,51.287642,osm:w497442127
ir-noavari-12,نوآوری ۱۲,Noavari 12,street,ir-pardis-4,True,35.728353,51.825436,osm:w497504329
ir-danesh-11-2,دانش ۱۱,Danesh 11,street,ir-pardis-4,True,35.728476,51.822795,osm:w497504336
ir-shahid-sayyad-shirazi-boulevard,شهید صیاد شیرازی,Shahid Sayyad Shirazi Boulevard,street,ir-gerash,True,27.661136,54.151809,osm:w497654440
ir-shahid-vegharfard-street,شهید وقارفرد,Shahid Vegharfard Street,street,ir-gerash,True,27.660928,54.144206,osm:w497654452
ir-mohammad-rasulollah-street,محمد رسول‌الله,Mohammad Rasulollah Street,street,ir-gerash,True,27.659233,54.150802,osm:w497654453
ir-basij-street-7,بسیج,Basij Street,street,ir-gerash,True,27.660977,54.14054,osm:w497654456
ir-w497654457,حضرت ابوالفضل,,street,ir-gerash,True,27.661007,54.142843,osm:w497654457
ir-haft-berkeh-street,هفت‌برکه,Haft Berkeh Street,street,ir-gerash,True,27.667267,54.134136,osm:w497654458
ir-darvazeh-street,دروازه,Darvazeh Street,street,ir-gerash,True,27.66254,54.137645,osm:w497654459
ir-w497756181,شهید قاسم غفاری,,street,ir-malayer,True,34.312587,48.816348,osm:w497756181
ir-w497828075,ارزنان,,street,ir-district-14,True,32.708825,51.741133,osm:w497828075
ir-w497904482,سردار آباد,,street,ir-mahdasht,True,35.727846,50.808023,osm:w497904482
ir-w497984234,پروین اعتصامی (۲),,street,ir-shahin-dezh,True,36.691976,46.561228,osm:w497984234
ir-w497984237,پروین اعتصامی,,street,ir-shahin-dezh,True,36.690385,46.558454,osm:w497984237
ir-w497984238,بسیج مستضعفین,,street,ir-shahin-dezh,True,36.689191,46.5573,osm:w497984238
ir-w497990492,شهید ترابی,,street,ir-shahin-dezh,True,36.673682,46.563051,osm:w497990492
ir-karegar,کارگر,Karegar,street,ir-shahin-dezh,True,36.678235,46.571863,osm:w497993081
ir-w497993096,شهید بهشتی,,street,ir-shahin-dezh,True,36.679141,46.578925,osm:w497993096
ir-w497995366,عبدالکریمی,,street,ir-shahin-dezh,True,36.664638,46.563059,osm:w497995366
ir-w497995367,دفاع مقدس,,street,ir-shahin-dezh,True,36.66287,46.567226,osm:w497995367
ir-w497995373,شهید عبدالکریمی,,street,ir-shahin-dezh,True,36.669253,46.56089,osm:w497995373
ir-w498013272,کوشا,,street,ir-malayer,True,34.293374,48.839534,osm:w498013272
ir-w498115940,باغ بنفشه,,street,ir-malayer,True,34.293762,48.839304,osm:w498115940
ir-haft-sangan-boulevard,هفت سنگان,Haft Sangan Boulevard,street,ir-qazvin,True,36.248017,50.066336,osm:w498222048
ir-enghelab-bridge,پل انقلاب,Enghelab bridge,street,ir-malayer,True,34.307532,48.803478,osm:w498466428
ir-w498976676,توسکا,,street,ir-khorramabad,True,33.536889,48.339344,osm:w498976676
ir-w498977622,بهار شیراز,,street,ir-khorramabad,True,33.542101,48.341451,osm:w498977622
ir-w498977910,چالوس,,street,ir-khorramabad,True,33.543836,48.333584,osm:w498977910
ir-w499035543,هاشمی نژاد,,street,ir-malayer,True,34.297146,48.832601,osm:w499035543
ir-w499177732,بولوار جمهوری,,street,ir-rigan,True,28.654209,59.011029,osm:w499177732
ir-w499181018,کاج,,street,ir-bumehen,True,35.744094,51.878243,osm:w499181018
ir-w499183538,شهید ابوذر,,street,ir-rigan,True,28.650346,59.015788,osm:w499183538
ir-w499225354,شهدای کاظمیه,,street,ir-jahrom,True,28.543265,53.593669,osm:w499225354
ir-shahid-vafaie-borujerd,شهید وفایی,Shahid Vafaie (Borujerd),street,ir-malayer,True,34.291151,48.81374,osm:w499389915
ir-w499397393,بنفشه,,street,ir-malayer,True,34.307753,48.828771,osm:w499397393
ir-rastegar-momeni,رستگار مومنی,Rastegar Momeni,street,ir-malayer,True,34.294489,48.819707,osm:w499465672
ir-shahid-vafaie-borujerd-2,شهید وفایی (بروجرد),Shahid Vafaie (Borujerd),street,ir-malayer,True,34.291652,48.817566,osm:w499465673
ir-w499506654,پونا,,street,ir-rudehen,True,35.725095,51.917848,osm:w499506654
ir-w499506659,علمی کاربردی,,street,ir-rudehen,True,35.729232,51.923823,osm:w499506659
ir-w500283365,بیمارستان بوعلی,,neighbourhood,ir-hamedan,True,34.787104,48.487663,osm:w500283365
ir-w500284864,بیمارستان بهشتی,,neighbourhood,ir-hamedan,True,34.783401,48.483371,osm:w500284864
ir-w500323633,ولایت,,street,ir-tabriz,True,38.052051,46.380109,osm:w500323633
ir-w500374554,علی مردان خان بختیاری,,street,ir-shahin-shahr,True,32.880289,51.537659,osm:w500374554
ir-w500426161,امام حسن مجتبی,,street,ir-r11342466,True,33.92408,49.415689,osm:w500426161
ir-w500428790,امام سجاد,,street,ir-r11342466,True,33.927033,49.412872,osm:w500428790
ir-w500544982,امام خمینی,,street,ir-golestan-7,True,35.511939,51.15474,osm:w500544982
ir-w500668722,نظام پزشکی دوم شرقی,,street,ir-tabriz,True,38.095425,46.249076,osm:w500668722
ir-w500668723,فیضیه,,street,ir-tabriz,True,38.093611,46.249367,osm:w500668723
ir-w500991721,دریادوم,,street,ir-tabriz,True,38.073241,46.378906,osm:w500991721
ir-w501000715,گلها,,street,ir-bashman,True,37.479709,49.373404,osm:w501000715
ir-w501236167,شهید رسول خسروی,,street,ir-meymeh,True,33.450262,51.178916,osm:w501236167
ir-w501798408,موسوی رکاوندی,,street,ir-behshahr,True,36.684254,53.545654,osm:w501798408
ir-w503939154,مهدی خندان,,street,ir-lavasan,True,35.818893,51.67121,osm:w503939154
ir-w504196190,شهید قاسم سلیمانی,,street,ir-surmaq,True,31.040522,52.830622,osm:w504196190
ir-shohda-e-gomnam,شهدای گمنام,Shohda_e_Gomnam,street,ir-kamu-and-chogan,True,33.606644,51.260141,osm:w504302935
ir-moalem-boulevard-4,معلم,Moalem Boulevard,street,ir-sanandaj,True,35.344046,47.013038,osm:w504308152
ir-w50433824,توحید,,street,ir-chabahar,True,25.302091,60.639642,osm:w50433824
ir-w50433826,بلوچستان,,street,ir-chabahar,True,25.300918,60.642009,osm:w50433826
ir-w50433827,نبوت,,street,ir-chabahar,True,25.300762,60.63426,osm:w50433827
ir-w50433829,قدس,,street,ir-chabahar,True,25.289698,60.62265,osm:w50433829
ir-w50433830,امام خمینی,,street,ir-chabahar,True,25.325861,60.624842,osm:w50433830
ir-w50433831,صیاد,,street,ir-chabahar,True,25.291098,60.64918,osm:w50433831
ir-w504566203,بولوار امام خمینی,,street,ir-rigan,True,28.655406,59.012822,osm:w504566203
ir-w504566211,بولوار علی ابن ابی طالب,,street,ir-rigan,True,28.647134,59.020804,osm:w504566211
ir-w504566212,غدیر,,street,ir-rigan,True,28.643328,59.021293,osm:w504566212
ir-w504576670,مادی شاهپسند,,street,ir-district-8-4,True,32.701474,51.672076,osm:w504576670
ir-w504577503,بوستان,,street,ir-vazvan,True,33.41629,51.175238,osm:w504577503
ir-w504782616,شهید روهینا,,street,ir-rigan,True,28.645419,59.017767,osm:w504782616
ir-w504782617,حاج قاسم سلیمانی,,street,ir-rigan,True,28.648925,59.016259,osm:w504782617
ir-w504837722,عسل,,street,ir-shahriyar,True,35.62629,51.065818,osm:w504837722
ir-w504870932,کوثر,,street,ir-kashan,True,33.94797,51.383393,osm:w504870932
ir-west-montazeri,منتظری غربی,West Montazeri,street,ir-najaf-abad-3,True,32.673819,51.418767,osm:w504896115
ir-w505389071,۸ متری بنفشه,,street,ir-tabriz,True,38.069083,46.332334,osm:w505389071
ir-w505673996,شاهین دژ - تکاب,,street,ir-takab,True,36.423545,47.103147,osm:w505673996
ir-w506028296,صالح مشطت,,county,ir-r6557557,False,32.313046,48.149345,osm:w506028296
ir-w506100158,هانیه,,street,ir-kashan,True,33.943751,51.383849,osm:w506100158
ir-w506192135,امام خمینی,,street,ir-r17145168,True,32.402059,48.251249,osm:w506192135
ir-w506192140,شهید قاسم سلیمانی,,street,ir-r17145168,True,32.399118,48.252372,osm:w506192140
ir-w506517084,نخبه زعیم,,street,ir-hashtgerd,True,35.961622,50.679023,osm:w506517084
ir-w506752912,شریعتی,,street,ir-semirom,True,31.414245,51.563563,osm:w506752912
ir-w506752918,شهید روح الله بهرامیان,,street,ir-semirom,True,31.410224,51.569512,osm:w506752918
ir-w506792651,پاسداران,,street,ir-garmsar,True,35.225288,52.35878,osm:w506792651
ir-w507357531,شهید سلطانی,,street,ir-r8188592,True,31.945312,54.274181,osm:w507357531
ir-w507409104,مهدیه شرقی,,street,ir-bandar-kong,True,26.582867,54.920435,osm:w507409104
ir-w507583633,مطهری,,street,ir-ahmadabad-e-mostowfi-city,True,35.634652,51.209471,osm:w507583633
ir-w507590683,ولیعصر شمالی,,street,ir-ahmadabad-e-mostowfi-city,True,35.639731,51.214179,osm:w507590683
ir-w507590685,صنوبر چهارم شمالی,,street,ir-ahmadabad-e-mostowfi-city,True,35.641572,51.204353,osm:w507590685
ir-w507590687,احمد خورشیدی,,street,ir-ahmadabad-e-mostowfi-city,True,35.643796,51.209168,osm:w507590687
ir-w507590691,بسیج,,street,ir-ahmadabad-e-mostowfi-city,True,35.648414,51.218531,osm:w507590691
ir-w507591495,محسن رمضانی,,street,ir-ahmadabad-e-mostowfi-city,True,35.631105,51.209131,osm:w507591495
ir-sepah-street-4,سپاه,Sepah Street,street,ir-neyshabur-city,True,36.211782,58.813795,osm:w507625953
ir-w507825206,سمیروم - بروجن,,street,ir-r8975678,True,31.93557,51.318878,osm:w507825206
ir-w507978955,شهدا,,street,ir-r7168143,True,32.260101,50.610396,osm:w507978955
ir-w508469010,حکیم,,street,ir-qaen,True,33.760045,59.15966,osm:w508469010
ir-w508522038,وحدت شمالی,,street,ir-r8188592,True,31.956058,54.288412,osm:w508522038
ir-w508816232,مالک اشتر,,street,ir-shahedshahr,True,35.571212,51.086836,osm:w508816232
ir-w508927337,شهید نامجو,,street,ir-pardis-4,True,35.751948,51.809678,osm:w508927337
ir-w509330420,کشاورز,,street,ir-malard,True,35.679647,50.98349,osm:w509330420
ir-w509403930,خلیج فارس,,street,ir-jiroft,True,28.65009,57.771418,osm:w509403930
ir-9th-day-square,نهم دی,9th Day Square,street,ir-rafsanjan,True,30.416076,55.97619,osm:w509954833
ir-w509954836,نخعی,,street,ir-rafsanjan,True,30.399311,56.0054,osm:w509954836
ir-w510261497,چمران ۱۸,,street,ir-r13071642,True,35.116066,49.834111,osm:w510261497
ir-w511345453,ولیعصر (محسن آباد),,street,ir-karchan,True,34.097814,49.929256,osm:w511345453
ir-w512101199,آب,,street,ir-kashan,True,33.981467,51.422306,osm:w512101199
ir-w512745309,نبوت,,street,ir-nasimshahr,True,35.569677,51.163837,osm:w512745309
ir-w512952467,بولوار مصلی,,street,ir-eshtehard-city,True,35.717023,50.377315,osm:w512952467
ir-w512965131,شهدای گمنام,,street,ir-sabashahr,True,35.600099,51.078563,osm:w512965131
ir-w512965134,۱۶ متری شهرک,,street,ir-sabashahr,True,35.602474,51.084668,osm:w512965134
ir-w513046118,صداقت,,street,ir-varamin,True,35.378819,51.609183,osm:w513046118
ir-w513046157,شهید باقری,,street,ir-varamin,True,35.378365,51.611676,osm:w513046157
ir-w513046184,هفتم تیر,,street,ir-varamin,True,35.387586,51.608987,osm:w513046184
ir-w513151877,حیدری,,street,ir-varamin,True,35.344933,51.637732,osm:w513151877
ir-w513151883,بوستان ۸,,street,ir-varamin,True,35.355007,51.62731,osm:w513151883
ir-w513151886,چمران,,street,ir-varamin,True,35.349371,51.633499,osm:w513151886
ir-w513151892,بهاران,,street,ir-varamin,True,35.354163,51.627767,osm:w513151892
ir-w513151903,کشاورز,,street,ir-varamin,True,35.353674,51.6297,osm:w513151903
ir-w513152591,گلستان (دهشریفا),,street,ir-varamin,True,35.323674,51.663626,osm:w513152591
ir-w513155475,شهید اصفهانی,,street,ir-varamin,True,35.340545,51.628223,osm:w513155475
ir-w513159582,آزادگان,,street,ir-sabashahr,True,35.600111,51.095284,osm:w513159582
ir-w514211587,شهرک صنعتی,,street,ir-r13074792,True,35.367326,50.669938,osm:w514211587
ir-w514278321,احسانیه,,street,ir-district-1,True,35.749907,50.934288,osm:w514278321
ir-imam-khomeini-3,امام خمینی,Imam Khomeini,street,ir-torghabeh-city,True,36.314134,59.372481,osm:w51429628
ir-resalat-9,رسالت,Resalat,street,ir-torghabeh-city,True,36.312732,59.368138,osm:w51429631
ir-shohada-square-3,شهدا,Shohada Square,street,ir-torghabeh-city,True,36.313216,59.367947,osm:w51429632
ir-w514346183,بوستان ۴,,street,ir-kahrizak,True,35.488708,51.345952,osm:w514346183
ir-w514886584,دانشجو ۱,,street,ir-pakdasht,True,35.484289,51.686746,osm:w514886584
ir-w514886623,شهرداری,,street,ir-pakdasht,True,35.486672,51.689216,osm:w514886623
ir-w514886626,کرمانی,,street,ir-pakdasht,True,35.485993,51.678697,osm:w514886626
ir-w514889203,شمالی شهدا قمی,,street,ir-pakdasht,True,35.48213,51.68172,osm:w514889203
ir-w514898761,بوستان سوم,,street,ir-pakdasht,True,35.475526,51.719349,osm:w514898761
ir-w514898765,ساسان,,street,ir-pakdasht,True,35.470869,51.705835,osm:w514898765
ir-w514898767,پارچین,,street,ir-pakdasht,True,35.476754,51.721223,osm:w514898767
ir-w514901688,حیدری,,street,ir-pakdasht,True,35.476073,51.695617,osm:w514901688
ir-w514901689,مجتبی لطفی شرقی,,street,ir-pakdasht,True,35.471207,51.699221,osm:w514901689
ir-w514904975,مرز دانشگاه آزاد اسلامی,,neighbourhood,ir-hamedan,True,34.836725,48.561979,osm:w514904975
ir-w514934910,آیت الله وحید,,street,ir-astaneh-ye-ashrafiyeh,True,37.257405,49.945712,osm:w514934910
ir-w515305301,اقبال لاهوری,,street,ir-rudehen,True,35.724457,51.906867,osm:w515305301
ir-w515332181,شیخ شلتوت ۲,,street,ir-naqadeh,True,36.948748,45.371474,osm:w515332181
ir-w515342112,جیلارد نو,,street,ir-damavand,True,35.688899,52.01099,osm:w515342112
ir-w515860642,بویوک آقا شکوری,,street,ir-maragheh,True,37.395282,46.243757,osm:w515860642
ir-w515860644,سرباز,,street,ir-maragheh,True,37.393502,46.244356,osm:w515860644
