id,name,name_en,code,kind,parent_id/id,in_path,latitude,longitude,source
place_n4500748438,لجایر,,ir-n4500748438,village,place_r6556441,True,38.967162,48.252051,osm:n4500748438
place_n4500748439,سیدجوادلو,,ir-n4500748439,village,place_r6556578,True,38.935713,47.650765,osm:n4500748439
place_n4500748440,اوچه,,ir-n4500748440,village,place_r6556441,True,38.960605,48.232237,osm:n4500748440
place_n4500748441,سید محمدلو,Seyed Mohammadlu,ir-seyed-mohammadlu,village,place_r6556578,True,38.939908,47.707868,osm:n4500748441
place_n4500748442,قره بلاغ,,ir-n4500748442,village,place_r6556575,True,38.964729,48.192062,osm:n4500748442
place_n4500748443,قشلاق هلان,,ir-n4500748443,village,place_r6556578,True,38.937864,47.578484,osm:n4500748443
place_n4500748444,اومان سالان علیا,,ir-n4500748444,village,place_r6556441,True,38.97447,48.256826,osm:n4500748444
place_n4500748445,غفارکندی,,ir-n4500748445,village,place_r6556443,True,38.95562,47.963445,osm:n4500748445
place_n4500748446,داشدبی,,ir-n4500748446,village,place_r6556575,True,38.966624,48.207406,osm:n4500748446
place_n4500748447,لقینجی,,ir-n4500748447,village,place_r6556578,True,38.937609,47.551691,osm:n4500748447
place_n4500748448,اومان سالان سفلی,,ir-n4500748448,village,place_r6556441,True,38.976793,48.282748,osm:n4500748448
place_n4500748449,کینو,,ir-n4500748449,village,place_r6556578,True,38.943514,47.619812,osm:n4500748449
place_n4500748450,بورک آباد,,ir-n4500748450,village,place_r6556441,True,38.970198,48.226406,osm:n4500748450
place_n4500748451,ماراللوی کلبلو,,ir-n4500748451,village,place_r6556577,True,38.954954,47.848908,osm:n4500748451
place_n4500748452,کولاتان,,ir-n4500748452,village,place_r6556441,True,38.972234,48.233588,osm:n4500748452
place_n4500748453,تازه کند لنگان,,ir-n4500748453,village,place_r6556443,True,38.961838,47.968245,osm:n4500748453
place_n4500748454,خانعلی دره سی,,ir-n4500748454,village,place_r6556577,True,38.954493,47.806605,osm:n4500748454
place_n4500748455,ادمدره سی علیا,,ir-n4500748455,village,place_r6556578,True,38.949439,47.681509,osm:n4500748455
place_n4500748456,ادم دره سی سفلی,,ir-n4500748456,village,place_r6556578,True,38.952759,47.689142,osm:n4500748456
place_n4500748457,ایل خانلار,,ir-n4500748457,village,place_r6556441,True,38.977654,48.245629,osm:n4500748457
place_n4500748459,انی علیا,,ir-n4500748459,village,place_r6556575,True,38.974285,48.133048,osm:n4500748459
place_n4500748460,اوچ آغاج,,ir-n4500748460,village,place_r6556441,True,38.989726,48.292582,osm:n4500748460
place_n4500748461,انجیرلو,,ir-n4500748461,village,place_r6556578,True,38.952106,47.553415,osm:n4500748461
place_n4500748462,گونی کند,,ir-n4500748462,village,place_r6556578,True,38.959125,47.723725,osm:n4500748462
place_n4500748463,گیگال,,ir-n4500748463,village,place_r6556575,True,38.982022,48.193507,osm:n4500748463
place_n4500748464,تکدام,,ir-n4500748464,village,place_r6556443,True,38.972426,47.964506,osm:n4500748464
place_n4500748465,انی وسطی,,ir-n4500748465,village,place_r6556575,True,38.97987,48.138494,osm:n4500748465
place_n4500748466,میراب,,ir-n4500748466,village,place_r6556441,True,38.991338,48.256251,osm:n4500748466
place_n4500748467,انی سفلی,,ir-n4500748467,village,place_r6556575,True,38.980655,48.144411,osm:n4500748467
place_n4500748468,میخوش,,ir-n4500748468,village,place_r6556441,True,38.994247,48.278543,osm:n4500748468
place_n4500748469,کلان,,ir-n4500748469,village,place_r6556441,True,38.985832,48.225684,osm:n4500748469
place_n4500748470,مسجدلو,,ir-n4500748470,village,place_r6556578,True,38.959724,47.597166,osm:n4500748470
place_n4500748471,مردان,,ir-n4500748471,village,place_r6556578,True,38.961372,47.628777,osm:n4500748471
place_n4500748472,عمارت,,ir-n4500748472,village,place_r6556578,True,38.957507,47.532854,osm:n4500748472
place_n4500748473,لله بلاغی,,ir-n4500748473,village,place_r6556443,True,38.981891,48.037717,osm:n4500748473
place_n4500748474,بیعرق,,ir-n4500748474,village,place_r6556575,True,38.990345,48.167631,osm:n4500748474
place_n4500748475,افسوران,,ir-n4500748475,village,place_r6556441,True,38.993658,48.242779,osm:n4500748475
place_n4500748476,درگاهلوی برزند,,ir-n4500748476,village,place_r6556577,True,38.976876,47.859772,osm:n4500748476
place_n4500748477,قشلاق,,ir-n4500748477,village,place_r6556443,True,38.987649,48.064468,osm:n4500748477
place_n4500748478,مزرعه خانلار,,ir-n4500748478,village,place_r6556443,True,38.98401,47.931272,osm:n4500748478
place_n4500748479,جنگان,,ir-n4500748479,village,place_r6556441,True,39.001663,48.264151,osm:n4500748479
place_n4500748480,چنار,,ir-n4500748480,village,place_r6556578,True,38.971155,47.578251,osm:n4500748480
place_n4500748481,وان سفلی,,ir-n4500748481,village,place_r6556441,True,39.005124,48.297604,osm:n4500748481
place_n4500748482,جین کندی,,ir-n4500748482,village,place_r6556443,True,38.991117,47.975793,osm:n4500748482
place_n4500748483,پرمهر,,ir-n4500748483,village,place_r6556441,True,39.003155,48.239749,osm:n4500748483
place_n4500748484,مزرعه علی گشادفکری,,ir-n4500748484,village,place_r6556443,True,38.990696,47.948339,osm:n4500748484
place_n4500748485,علی وردیلو,,ir-n4500748485,village,place_r6556441,True,39.004035,48.270829,osm:n4500748485
place_n4500748486,الیکه سر,,ir-n4500748486,village,place_r6556575,True,39.004668,48.212494,osm:n4500748486
place_n4500748487,وان علیا,,ir-n4500748487,village,place_r6556441,True,39.007336,48.291823,osm:n4500748487
place_n4500748488,روستای شاوون علیا,,ir-n4500748488,village,place_r6556575,True,39.002876,48.173119,osm:n4500748488
place_n4500748889,انگورد,,ir-n4500748889,village,place_r6556443,True,38.993553,48.000743,osm:n4500748889
place_n4500748890,قوزلو,,ir-n4500748890,village,place_r6556575,True,39.002096,48.144192,osm:n4500748890
place_n4500748891,احدبیگلو,,ir-n4500748891,village,place_r6556577,True,38.989661,47.854688,osm:n4500748891
place_n4500748892,تکه چی,,ir-n4500748892,village,place_r6556577,True,38.988983,47.806421,osm:n4500748892
place_n4500748893,قلی درق,,ir-n4500748893,village,place_r6556578,True,38.983255,47.66317,osm:n4500748893
place_n4500748894,داش بلاغ برزنو,,ir-n4500748894,village,place_r6556577,True,38.993282,47.84003,osm:n4500748894
place_n4500748895,ونستانک,,ir-n4500748895,village,place_r6556441,True,39.015994,48.275688,osm:n4500748895
place_n4500748896,تمیزداش,,ir-n4500748896,village,place_r6556441,True,39.015696,48.287308,osm:n4500748896
place_n4500748897,کریملو,,ir-n4500748897,village,place_r6556441,True,39.014635,48.254929,osm:n4500748897
place_n4500748898,پیره خلیل,,ir-n4500748898,village,place_r6556441,True,39.019534,48.312096,osm:n4500748898
place_n4500748899,قره یاتاق,,ir-n4500748899,village,place_r6556575,True,39.014592,48.205051,osm:n4500748899
place_n4500748900,قره آغاج علیا,,ir-n4500748900,village,place_r6556578,True,38.993072,47.700212,osm:n4500748900
place_n4500748901,تکدام برزند,,ir-n4500748901,village,place_r6556577,True,38.999892,47.853831,osm:n4500748901
place_n4500748902,پیله درق,,ir-n4500748902,village,place_r6556441,True,39.018164,48.250342,osm:n4500748902
place_n4500748903,اظماره علیا,,ir-n4500748903,village,place_r6556575,True,39.013591,48.131037,osm:n4500748903
place_n4500748905,قربانلو,,ir-n4500748905,village,place_r6556577,True,38.999222,47.793462,osm:n4500748905
place_n4500748906,دمیرچی بالا,,ir-n4500748906,village,place_r6556441,True,39.02258,48.261322,osm:n4500748906
place_n4500748907,اروج علیلو,,ir-n4500748907,village,place_r6556577,True,38.999187,47.738001,osm:n4500748907
place_n4500748908,دمیرچی پائین,,ir-n4500748908,village,place_r6556441,True,39.02684,48.259081,osm:n4500748908
place_n4500748909,مهره,,ir-n4500748909,village,place_r6556441,True,39.026753,48.243037,osm:n4500748909
place_n4500748910,جهانگیرلو,,ir-n4500748910,village,place_r6556577,True,39.009043,47.827673,osm:n4500748910
place_n4500748911,نوراله بیگلو,,ir-n4500748911,village,place_r6558688,True,39.016355,47.923025,osm:n4500748911
place_n4500748912,کلانسورا,,ir-n4500748912,village,place_r6556441,True,39.033931,48.307795,osm:n4500748912
place_n4500748913,یدی درق,,ir-n4500748913,village,place_r6556441,True,39.032563,48.273166,osm:n4500748913
place_n4500748914,شهبازلو,,ir-n4500748914,village,place_r6556577,True,39.011933,47.789484,osm:n4500748914
place_n4500748915,آقاوردیلو,,ir-n4500748915,village,place_r6556577,True,39.01512,47.81287,osm:n4500748915
place_n4500748916,داش بلاغ,,ir-n4500748916,village,place_r6556443,True,39.02481,48.015703,osm:n4500748916
place_n4500748917,یل دگرمانی,,ir-n4500748917,village,place_r6556441,True,39.035085,48.231566,osm:n4500748917
place_n4500748918,منصورلو,,ir-n4500748918,village,place_r6556577,True,39.019674,47.841715,osm:n4500748918
place_n4500748919,شیلوه سفلی,,ir-n4500748919,village,place_r6556441,True,39.041167,48.220638,osm:n4500748919
place_n4500748920,رحیملو,,ir-n4500748920,village,place_r6556443,True,39.03514,48.051059,osm:n4500748920
place_n4500748921,چونزه علیا,,ir-n4500748921,village,place_r6556443,True,39.035667,48.027462,osm:n4500748921
place_n4500748922,پیرلو,,ir-n4500748922,village,place_r6556577,True,39.025149,47.719016,osm:n4500748922
place_n4500748923,زنگبار,,ir-n4500748923,village,place_r6556389,True,39.049374,48.231378,osm:n4500748923
place_n4500748924,حاج احمدکندی,,ir-n4500748924,village,place_r6558688,True,39.037242,47.938204,osm:n4500748924
place_n4500748925,هدیلو,,ir-n4500748925,village,place_r6556577,True,39.031159,47.750883,osm:n4500748925
place_n4500748926,شوردرق علیا,,ir-n4500748926,village,place_r6556577,True,39.03449,47.811159,osm:n4500748926
place_n4500748927,زنگیر,,ir-n4500748927,village,place_r6556444,True,39.05069,48.166052,osm:n4500748927
place_n4500748928,ایلخچی سفلی,,ir-n4500748928,village,place_r6556444,True,39.048405,48.121255,osm:n4500748928
place_n4500748929,رحیملوی موران,,ir-n4500748929,village,place_r6556389,True,39.058403,48.319646,osm:n4500748929
place_n4500748930,لکرآبادعلیا,,ir-n4500748930,village,place_r13049587,True,39.028214,47.62397,osm:n4500748930
place_n4500748931,ایلخچی علیا,,ir-n4500748931,village,place_r6556444,True,39.05207,48.131768,osm:n4500748931
place_n4500748932,چونزه سفلی,,ir-n4500748932,village,place_r6556443,True,39.049101,48.042244,osm:n4500748932
place_n4500748933,هاچاکند درمانلو,,ir-n4500748933,village,place_r6556441,True,39.059007,48.191871,osm:n4500748933
place_n4500748934,ولی بیگلو,,ir-n4500748934,village,place_r6556578,True,39.027207,47.518553,osm:n4500748934
place_n4500748935,درویش گورنمز,,ir-n4500748935,village,place_r6556389,True,39.063951,48.25089,osm:n4500748935
place_n4500748936,علی محمدلو,,ir-n4500748936,village,place_r6558688,True,39.048172,47.934849,osm:n4500748936
place_n4500748937,سیاوش کندی,,ir-n4500748937,village,place_r6556441,True,39.061121,48.211398,osm:n4500748937
place_n4500748938,لکرآبادسفلی,,ir-n4500748938,village,place_r13049587,True,39.037559,47.613866,osm:n4500748938
place_n4500748939,چارق داش,,ir-n4500748939,village,place_r6556578,True,39.03378,47.511313,osm:n4500748939
place_n4500748940,خسبک,,ir-n4500748940,village,place_r6556578,True,39.034377,47.522331,osm:n4500748940
place_n4500748941,درین کبود,,ir-n4500748941,village,place_r6556389,True,39.07091,48.274539,osm:n4500748941
place_n4500748942,اروج آباد,,ir-n4500748942,village,place_r6556389,True,39.075459,48.27031,osm:n4500748942
place_n4500748944,اوچ بولاغ,,ir-n4500748944,village,place_r6556577,True,39.054739,47.778735,osm:n4500748944
place_n4500748945,قشلاق قره قیه,,ir-n4500748945,village,place_r13049587,True,39.048429,47.61567,osm:n4500748945
place_n4500748946,نفتلو,,ir-n4500748946,village,place_r13049587,True,39.054904,47.664879,osm:n4500748946
place_n4500748947,قشلاق بریان,,ir-n4500748947,village,place_r13049587,True,39.048629,47.537586,osm:n4500748947
place_n4500748948,قشلاق زرگر,,ir-n4500748948,village,place_r13049587,True,39.054022,47.602097,osm:n4500748948
place_n4500748949,قشلاق انجیرلو,,ir-n4500748949,village,place_r13049587,True,39.057831,47.585161,osm:n4500748949
place_n4500748950,سروآغاجی,,ir-n4500748950,village,place_r13049587,True,39.060318,47.552912,osm:n4500748950
place_n4500748951,جلدک,,ir-n4500748951,village,place_r13049587,True,39.072357,47.691851,osm:n4500748951
place_n4500748952,کورامالو,,ir-n4500748952,village,place_r6556577,True,39.075626,47.787627,osm:n4500748952
place_n4500748953,ماه پری,,ir-n4500748953,village,place_r6556444,True,39.097786,48.216944,osm:n4500748953
place_n4500748954,سیبرقشلاقی,,ir-n4500748954,village,place_r6556442,True,39.092135,48.063206,osm:n4500748954
place_n4500748955,شوردرق انی,,ir-n4500748955,village,place_r6556442,True,39.100534,48.105596,osm:n4500748955
place_n4500748956,نریمان,,ir-n4500748956,village,place_r6556577,True,39.091496,47.826842,osm:n4500748956
place_n4500748957,قشلاق قپانچه,,ir-n4500748957,village,place_r13049586,True,39.082171,47.535742,osm:n4500748957
place_n4500748958,قره خان بیگلو,,ir-n4500748958,village,place_r13049587,True,39.091431,47.653155,osm:n4500748958
place_n4500748959,جدا,,ir-n4500748959,village,place_r6556577,True,39.10145,47.800877,osm:n4500748959
place_n4500748960,قشلاق جلدک,,ir-n4500748960,village,place_r13049587,True,39.098218,47.677629,osm:n4500748960
place_n4500748961,فرضی کندی,,ir-n4500748961,village,place_r6556442,True,39.112758,48.017164,osm:n4500748961
place_n4500748962,برون قشلاق علیا,,ir-n4500748962,village,place_r6556577,True,39.109935,47.878005,osm:n4500748962
place_n4500748963,قشلاق جدا,,ir-n4500748963,village,place_r6556577,True,39.108124,47.781767,osm:n4500748963
place_n4500748964,بهرام آباد,,ir-n4500748964,village,place_r6556442,True,39.121254,48.047931,osm:n4500748964
place_n4500748965,قشلاق بخشعلی,,ir-n4500748965,village,place_r6556577,True,39.112576,47.750874,osm:n4500748965
place_n4500748966,ایلخچی,,ir-n4500748966,village,place_r13049586,True,39.10325,47.582334,osm:n4500748966
place_n4500748967,کدخدالو,,ir-n4500748967,village,place_r13049586,True,39.109661,47.540419,osm:n4500748967
place_n4500748968,محمدقلی بیگ لو,,ir-n4500748968,village,place_r6556577,True,39.127245,47.851515,osm:n4500748968
place_n4500748969,شامیل آباد,,ir-n4500748969,village,place_r6556442,True,39.131009,47.944476,osm:n4500748969
place_n4500748970,کهل قشلاق,,ir-n4500748970,village,place_r6556577,True,39.133812,47.912817,osm:n4500748970
place_n4500748971,تکبلاغ انگوت,,ir-n4500748971,village,place_r6556577,True,39.127311,47.791705,osm:n4500748971
place_n4500748972,دلیکیارقان,,ir-n4500748972,village,place_r13049586,True,39.117319,47.546383,osm:n4500748972
place_n4500748973,قشلاق جوملوحاج پاپور,,ir-n4500748973,village,place_r13049587,True,39.124116,47.685883,osm:n4500748973
place_n4500748974,زیوه,,ir-n4500748974,city,place_r13049587,True,39.123279,47.650604,osm:n4500748974
place_n4500748975,سلوک قشلاقی,,ir-n4500748975,village,place_r13049586,True,39.123219,47.593759,osm:n4500748975
place_n4500748976,شاه تپه سی,,ir-n4500748976,village,place_r6556442,True,39.143287,47.944259,osm:n4500748976
place_n4500748977,خان محمدلو,,ir-n4500748977,village,place_r6556577,True,39.140936,47.807568,osm:n4500748977
place_n4500748978,قشلاق قره سفال,,ir-n4500748978,village,place_r13049586,True,39.132659,47.570182,osm:n4500748978
place_n4500748979,عالی قاپو,,ir-n4500748979,village,place_r13049586,True,39.131732,47.550519,osm:n4500748979
place_n4500748980,غریب حاجی,,ir-n4500748980,village,place_r6556567,True,39.154668,47.969406,osm:n4500748980
place_n4500748981,کله سر سفلی,,ir-n4500748981,village,place_r6556442,True,39.160446,48.122191,osm:n4500748981
place_n4500748982,مسجدلو,,ir-n4500748982,village,place_r6556567,True,39.15683,48.000731,osm:n4500748982
place_n4500748983,چات قشلاق,,ir-n4500748983,village,place_r13049587,True,39.144811,47.730946,osm:n4500748983
place_n4500748984,علیشان قشلاقی,,ir-n4500748984,village,place_r6556567,True,39.156709,47.952767,osm:n4500748984
place_n4500748985,لکوان,,ir-n4500748985,village,place_r13049586,True,39.13755,47.539461,osm:n4500748985
place_n4500748986,یدی قارداش,,ir-n4500748986,village,place_r6556442,True,39.164803,48.049521,osm:n4500748986
place_n4500748987,اجاق قشلاق خروسلو,,ir-n4500748987,village,place_r6556567,True,39.159137,47.913951,osm:n4500748987
place_n4500748988,پاراقشلاق سفلی,,ir-n4500748988,village,place_r6556567,True,39.163031,47.938719,osm:n4500748988
place_n4500749289,پنجه علی خرابه سی,,ir-n4500749289,village,place_r6556577,True,39.157452,47.826768,osm:n4500749289
place_n4500749290,سمکلوی علیا,,ir-n4500749290,village,place_r6556567,True,39.161141,47.848898,osm:n4500749290
place_n4500749291,قراجه آغل,,ir-n4500749291,village,place_r13049586,True,39.146691,47.548455,osm:n4500749291
place_n4500749292,سمکلوی سفلی,,ir-n4500749292,village,place_r6556567,True,39.164544,47.870492,osm:n4500749292
place_n4500749293,قشلاق ایلخچی علیا,,ir-n4500749293,village,place_r6556389,True,39.176472,48.136743,osm:n4500749293
place_n4500749294,اورتا قشلاق,,ir-n4500749294,village,place_r6556389,True,39.177769,48.141404,osm:n4500749294
place_n4500749295,قشلاق عبا,,ir-n4500749295,village,place_r13049586,True,39.15545,47.689798,osm:n4500749295
place_n4500749296,قشلاق کهل آباد,,ir-n4500749296,village,place_r6556567,True,39.178644,48.012581,osm:n4500749296
place_n4500749297,باغشلو,,ir-n4500749297,village,place_r13049586,True,39.158663,47.597979,osm:n4500749297
place_n4500749298,قشلاق حاج احمدخان,,ir-n4500749298,village,place_r6556567,True,39.179796,48.009182,osm:n4500749298
place_n4500749299,تپلقا,,ir-n4500749299,village,place_r6556577,True,39.175347,47.824836,osm:n4500749299
place_n4500749300,مال قشلاقی,,ir-n4500749300,village,place_r13049586,True,39.165489,47.609041,osm:n4500749300
place_n4500749301,قشلاق علیش,,ir-n4500749301,village,place_r6556567,True,39.184353,48.000781,osm:n4500749301
place_n4500749302,غضنفرپایین,,ir-n4500749302,village,place_r6557998,True,39.17332,47.721155,osm:n4500749302
place_n4500749303,قورتلوقشلاق,,ir-n4500749303,village,place_r13049586,True,39.166339,47.578988,osm:n4500749303
place_n4500749304,لیملو,,ir-n4500749304,village,place_r6557998,True,39.181856,47.855527,osm:n4500749304
place_n4500749305,داوود قشلاق,,ir-n4500749305,village,place_r6556567,True,39.193297,48.08893,osm:n4500749305
place_n4500749306,ایده لو,,ir-n4500749306,village,place_r6557998,True,39.183733,47.874432,osm:n4500749306
place_n4500749307,قشلاق غضنفربالا,,ir-n4500749307,village,place_r6557998,True,39.179987,47.735919,osm:n4500749307
place_n4500749308,خاکریز,,ir-n4500749308,village,place_r6556567,True,39.193958,48.032732,osm:n4500749308
place_n4500749309,سهراب آباد,,ir-n4500749309,village,place_r6557998,True,39.193262,47.966712,osm:n4500749309
place_n4500749310,ازادآباد,,ir-n4500749310,village,place_r6557998,True,39.19453,47.962907,osm:n4500749310
place_n4500749311,پاراقشلاق علیا,,ir-n4500749311,village,place_r6557998,True,39.195015,47.915432,osm:n4500749311
place_n4500749312,داش بلاغ,,ir-n4500749312,village,place_r6557998,True,39.194584,47.843972,osm:n4500749312
place_n4500749313,حسن خان دره سی,,ir-n4500749313,village,place_r6557998,True,39.203371,47.932121,osm:n4500749313
place_n4500749314,ملی کندی,,ir-n4500749314,village,place_r6557998,True,39.19394,47.737453,osm:n4500749314
place_n4500749315,اوچ درق,,ir-n4500749315,village,place_r6556567,True,39.212021,48.066653,osm:n4500749315
place_n4500749316,قشلاق آقابابا,,ir-n4500749316,village,place_r13049586,True,39.189619,47.59705,osm:n4500749316
place_n4500749317,قشلاق حاج حمید,,ir-n4500749317,village,place_r13049586,True,39.186751,47.548423,osm:n4500749317
place_n4500749318,هیبت جهانخانلو,,ir-n4500749318,village,place_r6556567,True,39.215117,48.101639,osm:n4500749318
place_n4500749319,نوروزآباد,,ir-n4500749319,village,place_r6556567,True,39.216429,48.096382,osm:n4500749319
place_n4500749320,گلی بلاغ علیا,,ir-n4500749320,village,place_r6556567,True,39.214168,48.031705,osm:n4500749320
place_n4500749321,رضاآباد,,ir-n4500749321,village,place_r6557998,True,39.210773,47.876975,osm:n4500749321
place_n4500749322,قشلاق چنار,,ir-n4500749322,village,place_r6557998,True,39.198144,47.675047,osm:n4500749322
place_n4500749323,چنار,,ir-n4500749323,village,place_r13049586,True,39.200326,47.689867,osm:n4500749323
place_n4500749324,حسینعلی کندی,,ir-n4500749324,village,place_r6557998,True,39.211332,47.885533,osm:n4500749324
place_n4500749325,گلی بلاغ سفلی,,ir-n4500749325,village,place_r6556567,True,39.218516,48.03368,osm:n4500749325
place_n4500749326,شابی کندی,,ir-n4500749326,village,place_r6557998,True,39.218841,47.952747,osm:n4500749326
place_n4500749327,قشلاق جهان خانلو,,ir-n4500749327,village,place_r6556567,True,39.226937,48.130116,osm:n4500749327
place_n4500749328,بالاخان کندی,,ir-n4500749328,village,place_r6557998,True,39.218136,47.907573,osm:n4500749328
place_n4500749329,قشلاق دولاما,,ir-n4500749329,village,place_r13049586,True,39.199571,47.54549,osm:n4500749329
place_n4500749330,مرادعلی کندی,,ir-n4500749330,village,place_r6557998,True,39.221482,47.935008,osm:n4500749330
place_n4500749331,کچی قشلاقی,,ir-n4500749331,village,place_r13049586,True,39.201118,47.53619,osm:n4500749331
place_n4500749332,قشلاق علی حاجی همت,,ir-n4500749332,village,place_r6557998,True,39.218241,47.75643,osm:n4500749332
place_n4500749333,نرقشلاقی,,ir-n4500749333,village,place_r6556567,True,39.233789,48.102258,osm:n4500749333
place_n4500749334,حاجی بالا بیگلو,,ir-n4500749334,village,place_r6556567,True,39.233957,48.062829,osm:n4500749334
place_n4500749335,حسین حاجیلو,,ir-n4500749335,village,place_r6557998,True,39.217172,47.653236,osm:n4500749335
place_n4500749336,غلامحسین کندی,,ir-n4500749336,village,place_r6557998,True,39.220607,47.724338,osm:n4500749336
place_n4500749337,قشلاق آقا,,ir-n4500749337,village,place_r6556567,True,39.240007,48.088062,osm:n4500749337
place_n4500749338,حاجی نوریش کندی,,ir-n4500749338,village,place_r6557998,True,39.219753,47.690517,osm:n4500749338
place_n4500749339,گچی قشلاق,,ir-n4500749339,village,place_r13049586,True,39.215199,47.529941,osm:n4500749339
place_n4500749340,چای قشلاقی سیاب,,ir-n4500749340,village,place_r6556567,True,39.242556,48.108849,osm:n4500749340
place_n4500749341,حاجی عباس کندی,,ir-n4500749341,village,place_r13049586,True,39.2184,47.577308,osm:n4500749341
place_n4500749342,قاشقاقشلاق جلیل,,ir-n4500749342,village,place_r6557998,True,39.230437,47.764705,osm:n4500749342
place_n4500749343,دوزقشلاق حاجی پورمحمدیوسفی,,ir-n4500749343,village,place_r6557998,True,39.235903,47.782939,osm:n4500749343
place_n4500749344,قشلاق حاجی عباس,,ir-n4500749344,village,place_r13049586,True,39.223425,47.56625,osm:n4500749344
place_n4500749345,قشلاق بدیر,,ir-n4500749345,village,place_r6556567,True,39.249715,48.056253,osm:n4500749345
place_n4500749346,بیگ باغلو (باجروان ),,ir-n4500749346,village,place_r6558967,True,39.253289,48.127756,osm:n4500749346
place_n4500749347,قشلاق حاجی بیوک,,ir-n4500749347,village,place_r6557998,True,39.239636,47.731376,osm:n4500749347
place_n4500749348,قشلاق سیدلرموسی,,ir-n4500749348,village,place_r6557998,True,39.236783,47.715395,osm:n4500749348
place_n4500749351,قشلاق زینال علیا,,ir-n4500749351,village,place_r6557998,True,39.243569,47.754918,osm:n4500749351
place_n4500749352,قشلاق میرغلام,,ir-n4500749352,village,place_r6557998,True,39.24203,47.734454,osm:n4500749352
place_n4500749353,قشلاق حاجی گل آقا,,ir-n4500749353,village,place_r6557998,True,39.243128,47.743866,osm:n4500749353
place_n4500749354,قشلاق میرعوض,,ir-n4500749354,village,place_r6557998,True,39.243881,47.750804,osm:n4500749354
place_n4500749355,قشلاق زینال سفلی,,ir-n4500749355,village,place_r6557998,True,39.247442,47.761478,osm:n4500749355
place_n4500749356,قشلاق سیدلرسیف اله,,ir-n4500749356,village,place_r6557998,True,39.241805,47.707019,osm:n4500749356
place_n4500749357,قشلاق تومارحاجعلی برات,,ir-n4500749357,village,place_r6557998,True,39.249907,47.839813,osm:n4500749357
place_n4500749359,قشلاق اق برون,,ir-n4500749359,village,place_r6558967,True,39.265983,48.089244,osm:n4500749359
place_n4500749360,قشلاق حاج جعفر,,ir-n4500749360,village,place_r6557998,True,39.254169,47.837432,osm:n4500749360
place_n4500749361,قشلاق قیرلو حاجی بابا,,ir-n4500749361,village,place_r6558967,True,39.268254,48.084877,osm:n4500749361
place_n4500749362,قره سقال علیا,,ir-n4500749362,village,place_r6557998,True,39.267581,48.023031,osm:n4500749362
place_n4500749363,قشلاق قوجابدیر,,ir-n4500749363,village,place_r6557998,True,39.260894,47.839032,osm:n4500749363
place_n4500749365,ایشیق چخماز مرشد,,ir-n4500749365,village,place_r6557998,True,39.269215,47.887845,osm:n4500749365
place_n4500749366,سلطان قشلاقی,,ir-n4500749366,village,place_r6557998,True,39.271059,47.90977,osm:n4500749366
place_n4500749370,قشلاق سیدلردادلو یدالله,,ir-n4500749370,village,place_r6557998,True,39.276045,47.76432,osm:n4500749370
place_n4500749371,قشلاق سیدلردادلو حسینعلی,,ir-n4500749371,village,place_r6557998,True,39.278379,47.775231,osm:n4500749371
place_n4500749372,قشلاق سیدلری ساری قوئی مرادلو,,ir-n4500749372,village,place_r6557998,True,39.274346,47.705495,osm:n4500749372
place_n4500749376,قشلاق حضرتقلی غلام,,ir-n4500749376,village,place_r6557998,True,39.28738,47.827847,osm:n4500749376
place_n4500749377,حاجی قدرت کندی,,ir-n4500749377,village,place_r6557998,True,39.291623,47.926681,osm:n4500749377
place_n4500749378,قشلاق اورتاداغ تاپدوق,,ir-n4500749378,village,place_r6557998,True,39.291847,47.885426,osm:n4500749378
place_n4500749379,قره سقال سفلی,,ir-n4500749379,village,place_r6557998,True,39.300426,48.031722,osm:n4500749379
place_n4500749381,قشلاق حاج امیرخان,,ir-n4500749381,village,place_r6557998,True,39.289885,47.846346,osm:n4500749381
place_n4500749382,قشلاق اورتاداغ اسماعیل کندی,,ir-n4500749382,village,place_r6557998,True,39.294523,47.892274,osm:n4500749382
place_n4500749383,قشلاق حضرتقلی عبداله,,ir-n4500749383,village,place_r6557998,True,39.291807,47.819235,osm:n4500749383
place_n4500749384,حاجی آقامعلی کندی,,ir-n4500749384,village,place_r6557998,True,39.299773,47.955292,osm:n4500749384
place_n4500749385,قشلاق ولی,,ir-n4500749385,village,place_r6557998,True,39.296764,47.838886,osm:n4500749385
place_n4500749386,قشلاق اوچ درق علیا,,ir-n4500749386,village,place_r6558967,True,39.307012,48.0757,osm:n4500749386
place_n4500749387,قشلاق اورتاداغ سواد,,ir-n4500749387,village,place_r6557998,True,39.301556,47.905418,osm:n4500749387
place_n4500749388,قشلاق حضرتقلی بختیار,,ir-n4500749388,village,place_r6557998,True,39.297034,47.809104,osm:n4500749388
place_n4500749489,قشلاق سدکندی,,ir-n4500749489,village,place_r6557998,True,39.308632,48.016731,osm:n4500749489
place_n4500749491,قشلاق چتمه ایمانقلی,,ir-n4500749491,village,place_r6557998,True,39.302466,47.835119,osm:n4500749491
place_n4500749493,گون پاپاق,,ir-n4500749493,village,place_r6558967,True,39.318572,48.191652,osm:n4500749493
place_n4500749494,شورقویی,,ir-n4500749494,village,place_r6557998,True,39.312211,47.998465,osm:n4500749494
place_n4500749495,قشلاق حاجی الله وردی,,ir-n4500749495,village,place_r6558967,True,39.316407,48.052033,osm:n4500749495
