id,place_id/id,name,kind,source
alias_w520139247_8947,place_w520139247,بلوار مهارلو,colloquial,osm
alias_w520614736_8948,place_w520614736,بازرگانی,colloquial,osm
alias_w520645034_8949,place_w520645034,گنجعلیخان,colloquial,osm
alias_w521161313_8950,place_w521161313,میدان چاهداشی,colloquial,osm
alias_w521205830_8951,place_w521205830,شهید اسماعیل غلامی یاراحمدی,colloquial,osm
alias_w521746406_8952,place_w521746406,لاری,colloquial,osm
alias_w521904760_8953,place_w521904760,خاور,colloquial,osm
alias_w522396797_8954,place_w522396797,عسجدی,colloquial,osm
alias_w522435989_8955,place_w522435989,خیابان آزادگان سوم,old,osm
alias_w522463153_8956,place_w522463153,شهید سالاروند,colloquial,osm
alias_w522517324_8957,place_w522517324,مسلم جنوبی ۱۶,colloquial,osm
alias_w522886924_8958,place_w522886924,بلوار کشاورز,spelling,osm
alias_w523284838_8959,place_w523284838,بزرگراه آزادگان,colloquial,osm
alias_w523284841_8960,place_w523284841,افسریه,old,osm
alias_w523623394_8962,place_w523623394,جوانه,colloquial,osm
alias_w523847715_8963,place_w523847715,عمارت,colloquial,osm
alias_w523905860_8964,place_w523905860,بلوار کاشفی,colloquial,osm
alias_w524181184_8965,place_w524181184,شاهپور جدید,colloquial,osm
alias_w524227803_8966,place_w524227803,شصت و سوم امام خمینی ۶۳,colloquial,osm
alias_w524301645_8967,place_w524301645,بلوار شهید چمران,colloquial,osm
alias_w524304772_8968,place_w524304772,بلوار شهید میرزا سلگی,colloquial,osm
alias_w524780857_8969,place_w524780857,انقلاب 26,colloquial,osm
alias_w524823630_8970,place_w524823630,وحدت,colloquial,osm
alias_w524958099_8971,place_w524958099,اویس قرنی,colloquial,osm
alias_w525241983_8972,place_w525241983,پل مهرشهر,spelling,osm
alias_w525678172_8973,place_w525678172,امام خمینی,colloquial,osm
alias_w526058617_8974,place_w526058617,میدان شهدا,spelling,osm
alias_w526068267_8975,place_w526068267,تخت طاووس,old,osm
alias_w526346543_8977,place_w526346543,بلوار سما,spelling,osm
alias_w526538841_8978,place_w526538841,بوستان,colloquial,osm
alias_w526727794_8979,place_w526727794,بلوار مقامی,spelling,osm
alias_w526727795_8980,place_w526727795,بلوار مقامی,spelling,osm
alias_w526753817_8981,place_w526753817,عابدینی نیا,colloquial,osm
alias_w526758577_8982,place_w526758577,اراک,old,osm
alias_w526856540_8983,place_w526856540,شهید مسلم خیزاب,colloquial,osm
alias_w526893615_8984,place_w526893615,وحدت,old,osm
alias_w526893615_8985,place_w526893615,عباس آباد,colloquial,osm
alias_w526936687_8986,place_w526936687,بلوار جانباز,old,osm
alias_w527145615_8987,place_w527145615,فتح المبین ۱,colloquial,osm
alias_w527480980_8988,place_w527480980,شهید مصطفی مردانی,colloquial,osm
alias_w527525260_8989,place_w527525260,همیشه بهار,colloquial,osm
alias_w528064966_8990,place_w528064966,شهید عزت اله مرادی,colloquial,osm
alias_w528335372_8991,place_w528335372,مطهری 44,colloquial,osm
alias_w528422656_8992,place_w528422656,پاسداران ۱۹,colloquial,osm
alias_w528433445_8993,place_w528433445,خیبر ۲۸ - ذوالفقار ۱۹,colloquial,osm
alias_w528653637_8994,place_w528653637,میدان سرچشمه,colloquial,osm
alias_w528718272_8995,place_w528718272,جاده ملارد,old,osm
alias_w528943786_8996,place_w528943786,طالقانی,colloquial,osm
alias_w529509571_8997,place_w529509571,کمربندی جنوبی,colloquial,osm
alias_w529536577_8998,place_w529536577,همت شمالی,old,osm
alias_w529730950_8999,place_w529730950,فرخی ۷,colloquial,osm
alias_w529919124_9000,place_w529919124,اراک,old,osm
alias_w529924434_9001,place_w529924434,شهید ناصر سرپرست,colloquial,osm
alias_w529950824_9002,place_w529950824,ویلاشهر,colloquial,osm
alias_w529998339_9003,place_w529998339,ترمینال,colloquial,osm
alias_w530022103_9004,place_w530022103,زازران به فلاورجان,colloquial,osm
alias_w530022104_9005,place_w530022104,جاده زازران-کوشک,colloquial,osm
alias_w530023429_9006,place_w530023429,شاهکویی,colloquial,osm
alias_w530117744_9007,place_w530117744,میدان اصلی وحیدیه,colloquial,osm
alias_w530311897_9008,place_w530311897,بزرگراه هشت بهشت,colloquial,osm
alias_w530587227_9009,place_w530587227,روبرو هنرستان علم و صنعت,colloquial,osm
alias_w530588296_9010,place_w530588296,جوان,spelling,osm
alias_w530893728_9011,place_w530893728,جاده قدیم کرج,old,osm
alias_w530893728_9012,place_w530893728,بزرگراه فتح,colloquial,osm
alias_w531693764_9013,place_w531693764,خیابان ده مجنون,colloquial,osm
alias_w531783475_9014,place_w531783475,میدان قنات کوثر,old,osm
alias_w532063024_9015,place_w532063024,بزرگراه ۱۰۰,old,osm
alias_w532063026_9016,place_w532063026,بزرگراه شمال عباس آباد,old,osm
alias_w532382926_9017,place_w532382926,پل شریعتی,colloquial,osm
alias_w532382927_9018,place_w532382927,پل شریعتی,colloquial,osm
alias_w532531160_9019,place_w532531160,بلوار محتشم,colloquial,osm
alias_w533059970_9020,place_w533059970,بلوار امام حسین,spelling,osm
alias_w533225509_9021,place_w533225509,مصلی,old,osm
alias_w533331843_9022,place_w533331843,مشیر فاطمی,old,osm
alias_w533425069_9023,place_w533425069,فنس,colloquial,osm
alias_w533472982_9024,place_w533472982,خیابان یاسینی,colloquial,osm
alias_w533650061_9025,place_w533650061,مقداد,colloquial,osm
alias_w533948882_9026,place_w533948882,سلسبیل,old,osm
alias_w533948882_9027,place_w533948882,رودکی جنوبی,colloquial,osm
alias_w534059906_9029,place_w534059906,شهید حسین ابولحسنی,colloquial,osm
alias_w534093731_9030,place_w534093731,بلوار ولیعصر عج,colloquial,osm
alias_w534304989_9031,place_w534304989,میدان وحدت,colloquial,osm
alias_w534791357_9032,place_w534791357,جاده چمخاله,colloquial,osm
alias_w534826523_9033,place_w534826523,پل ارجستان,old,osm
alias_w534826523_9035,place_w534826523,پل شهید قهرمانی,colloquial,osm
alias_w534826524_9036,place_w534826524,خیابان شهید باهنر,colloquial,osm
alias_w534826525_9037,place_w534826525,پل ارجستان,old,osm
alias_w534826525_9039,place_w534826525,پل شهید قهرمانی,colloquial,osm
alias_w535532498_9040,place_w535532498,سروش,colloquial,osm
alias_w536091007_9041,place_w536091007,یگان ویژه,colloquial,osm
alias_w536297223_9042,place_w536297223,مساوات,colloquial,osm
alias_w536297382_9043,place_w536297382,شکیبا,colloquial,osm
alias_w536351934_9044,place_w536351934,بلوار کوه نور,colloquial,osm
alias_w536448705_9045,place_w536448705,قدس پانزدهم,colloquial,osm
alias_w536965481_9046,place_w536965481,عمر قدم,colloquial,osm
alias_w537174345_9047,place_w537174345,آق تپه,colloquial,osm
alias_w537768625_9048,place_w537768625,شهید داوودی,colloquial,osm
alias_w537771207_9049,place_w537771207,مهمانسرا ١٢,old,osm
alias_w537785878_9050,place_w537785878,برق,colloquial,osm
alias_w537804377_9051,place_w537804377,افسریه چهارم,colloquial,osm
alias_w538186494_9052,place_w538186494,رحیل ۵,colloquial,osm
alias_w538250880_9053,place_w538250880,میدان ساعت,colloquial,osm
alias_w538492635_9054,place_w538492635,شیمیایی,colloquial,osm
alias_w538594433_9055,place_w538594433,مسیل باختر,colloquial,osm
alias_w538776020_9056,place_w538776020,بلوار نیک بخش,spelling,osm
alias_w539276852_9057,place_w539276852,میدان عبدل‌آباد,spelling,osm
alias_w539381537_9058,place_w539381537,ساقدوش,old,osm
alias_w539955556_9059,place_w539955556,خیابان فاطمیه,colloquial,osm
alias_w540477680_9060,place_w540477680,آفتاب,colloquial,osm
alias_w540477697_9061,place_w540477697,میدان هلکوپتر,old,osm
alias_w540477697_9063,place_w540477697,میدان شهید چله دوان,colloquial,osm
alias_w541024820_9064,place_w541024820,میدان محسنی,old,osm
alias_w541359424_9065,place_w541359424,بلوار خلیج فارس,colloquial,osm
alias_w541653269_9066,place_w541653269,میدان امام شافعی,colloquial,osm
alias_w541785139_9067,place_w541785139,خیابان شفا,colloquial,osm
alias_w541820582_9068,place_w541820582,بزرگراه امام رضا (ع),old,osm
alias_w541820583_9069,place_w541820583,جاده نیار,colloquial,osm
alias_w541829381_9070,place_w541829381,ایرانشهر,colloquial,osm
alias_w541920081_9071,place_w541920081,میدان فانوس,colloquial,osm
alias_w541928332_9072,place_w541928332,۲۲ بهمن شمالی ۱۵,colloquial,osm
alias_w542288197_9073,place_w542288197,خیابان دارایی,colloquial,osm
alias_w542327056_9074,place_w542327056,خروجی به صنایع جنوب,old,osm
alias_w542387163_9075,place_w542387163,هجرت,colloquial,osm
alias_w542885142_9076,place_w542885142,خیابان شهید مفتح,colloquial,osm
alias_w542885142_9077,place_w542885142,خیابان سراب,colloquial,osm
alias_w542909512_9078,place_w542909512,ذاکری۲,colloquial,osm
alias_w544701768_9079,place_w544701768,مدآقاسیا,colloquial,osm
alias_w544737357_9080,place_w544737357,سیدی,old,osm
alias_w544983896_9081,place_w544983896,بهار,colloquial,osm
alias_w545232920_9082,place_w545232920,بلوار بنفشه,colloquial,osm
alias_w545315357_9083,place_w545315357,میدان جهاد,old,osm
alias_w545427057_9084,place_w545427057,بلوار هنردار,colloquial,osm
alias_w545499960_9085,place_w545499960,میدان قصبه شهر,colloquial,osm
alias_w545520488_9086,place_w545520488,مطهری,colloquial,osm
alias_w545520540_9087,place_w545520540,صدوقی,colloquial,osm
alias_w545524952_9088,place_w545524952,میدان صنعت,colloquial,osm
alias_w545742485_9089,place_w545742485,فرهنگ شهر,colloquial,osm
alias_w546860889_9090,place_w546860889,تابش,old,osm
alias_w546860889_9091,place_w546860889,روحانی,colloquial,osm
alias_w547433946_9092,place_w547433946,جاده مخصوص کرج,old,osm
alias_w547556965_9093,place_w547556965,بزرگراه امام رضا (ع),old,osm
alias_w547766609_9094,place_w547766609,میدان سردار اسعد,colloquial,osm
alias_w548077816_9095,place_w548077816,فارابی,old,osm
alias_w548097751_9096,place_w548097751,۱۲ متری,colloquial,osm
alias_w548097754_9097,place_w548097754,شهدای عشایر,colloquial,osm
alias_w548225395_9098,place_w548225395,آرین,colloquial,osm
alias_w548516607_9099,place_w548516607,۲۰ متری,colloquial,osm
alias_w548668677_9100,place_w548668677,مرشدی ۵,colloquial,osm
alias_w548916559_9101,place_w548916559,بلوار شهدای مدافع حرم,colloquial,osm
alias_w549725750_9102,place_w549725750,بزرگراه شهید سهراب نوروزی,colloquial,osm
alias_w549725760_9103,place_w549725760,بزرگراه شهید سهراب نوروزی,colloquial,osm
alias_w549774331_9104,place_w549774331,نصیری,colloquial,osm
alias_w549918895_9105,place_w549918895,کشتارگاه,old,osm
alias_w549918897_9106,place_w549918897,بیست متری خیبر جنوبی,colloquial,osm
alias_w550208431_9107,place_w550208431,کمربندی عیش آباد,colloquial,osm
alias_w550390165_9108,place_w550390165,توانیر,old,osm
alias_w550426381_9110,place_w550426381,دروازه تهران,colloquial,osm
alias_w550852475_9111,place_w550852475,مهارت,colloquial,osm
alias_w551057412_9112,place_w551057412,سجادیه دوم,colloquial,osm
alias_w551475149_9113,place_w551475149,۱۷ شهریور,colloquial,osm
alias_w551684076_9114,place_w551684076,بوستان,colloquial,osm
alias_w551726098_9115,place_w551726098,نسترن,old,osm
alias_w552183508_9116,place_w552183508,تو باغی,colloquial,osm
alias_w552183508_9117,place_w552183508,شهید یاسین عالی شوندی,colloquial,osm
alias_w552452187_9118,place_w552452187,بردو,colloquial,osm
alias_w552560657_9119,place_w552560657,میدان شیشه ای,colloquial,osm
alias_w552595298_9120,place_w552595298,شهید بهمنیار زائری,colloquial,osm
alias_w552619769_9121,place_w552619769,بلوار غربی ورزشگاه آزادی,colloquial,osm
alias_w552619769_9122,place_w552619769,بلوار علی دایی,spelling,osm
alias_w552682421_9123,place_w552682421,سعید آباد,colloquial,osm
alias_w552840764_9124,place_w552840764,خیابان شمیران,old,osm
alias_w553439978_9125,place_w553439978,میدان شهید حسن شرافتی,old,osm
alias_w554049225_9126,place_w554049225,میدان شهید منا سید محمدحسین شفیعی,colloquial,osm
alias_w554189491_9127,place_w554189491,خیابان آیت الله طالقانی,spelling,osm
alias_w554494554_9128,place_w554494554,ماهان,old,osm
alias_w554709700_9129,place_w554709700,شن کش,colloquial,osm
alias_w554920075_9130,place_w554920075,بزرگراه صیاد شیرازی,spelling,osm
alias_w555380126_9131,place_w555380126,عباس شفیعی,colloquial,osm
alias_w555911688_9132,place_w555911688,شهید آزموده,colloquial,osm
alias_w555949173_9133,place_w555949173,آهن فروش ها,colloquial,osm
alias_w556417504_9134,place_w556417504,ملاصدرا 16,colloquial,osm
alias_w556680494_9135,place_w556680494,جاده قدیم تهران - قم,colloquial,osm
alias_w556844316_9136,place_w556844316,شهید محمود کاوه,colloquial,osm
alias_w556854404_9137,place_w556854404,بلوار غیور اصلی,old,osm
alias_w557106067_9138,place_w557106067,بلوار حافظ,colloquial,osm
alias_w557127747_9139,place_w557127747,میدان شهید کمالی,old,osm
alias_w557149675_9140,place_w557149675,حافظ ۱,colloquial,osm
alias_w557297237_9141,place_w557297237,میدان عرفان,colloquial,osm
alias_w558856576_9142,place_w558856576,مجدیه,colloquial,osm
alias_w558930367_9143,place_w558930367,گلها,colloquial,osm
alias_w559006052_9144,place_w559006052,میدان گرشاسبی,spelling,osm
alias_w559250424_9145,place_w559250424,امیری صنعت,colloquial,osm
alias_w559476376_9146,place_w559476376,توکلی,old,osm
alias_w559476379_9147,place_w559476379,میدان خسروی,colloquial,osm
alias_w559561735_9148,place_w559561735,استاد ناصر فراهانی,colloquial,osm
alias_w560474327_9149,place_w560474327,خیابان شمیران,old,osm
alias_w560580612_9150,place_w560580612,بلوار سعدی غربی,old,osm
alias_w561010763_9151,place_w561010763,شورا,colloquial,osm
alias_w561284301_9152,place_w561284301,خیابان قصر,old,osm
alias_w561284301_9153,place_w561284301,عباس آباد,colloquial,osm
alias_w561510696_9154,place_w561510696,بزرگراه نجفی رستگار,spelling,osm
alias_w561967313_9155,place_w561967313,دانشگاه,colloquial,osm
alias_w562376361_9156,place_w562376361,نصرت شرقی,colloquial,osm
alias_w562398100_9157,place_w562398100,۳,colloquial,osm
alias_w562494524_9158,place_w562494524,شهید کیوانفر 3,colloquial,osm
alias_w563243675_9159,place_w563243675,۲۴۵,colloquial,osm
alias_w563645277_9160,place_w563645277,بلوار اعتمادیه شرقی,colloquial,osm
alias_w563645277_9161,place_w563645277,بلوار سرتیپ امیرمحمد جوادی,colloquial,osm
alias_w563935855_9162,place_w563935855,شاپور,old,osm
alias_w564330106_9163,place_w564330106,حصار,colloquial,osm
alias_w565264033_9164,place_w565264033,گرگان,old,osm
alias_w565309778_9166,place_w565309778,کمربندی شمالی اراک,colloquial,osm
alias_w565309784_9167,place_w565309784,کمربندی شمالی اراک,colloquial,osm
alias_w565309796_9168,place_w565309796,کمربندی شمالی اراک,colloquial,osm
alias_w566103955_9169,place_w566103955,فضل,colloquial,osm
alias_w566196924_9170,place_w566196924,بوشهر - شیراز,colloquial,osm
alias_w566662558_9171,place_w566662558,بلوار کوروش,old,osm
alias_w566662558_9172,place_w566662558,بلوار آیت‌الله طالقانی شمالی,spelling,osm
alias_w566662559_9173,place_w566662559,بلوار کوروش,old,osm
alias_w566662559_9174,place_w566662559,بلوار آیت‌الله طالقانی شمالی,spelling,osm
alias_w567093448_9175,place_w567093448,خیابان قائم,spelling,osm
alias_w568147179_9176,place_w568147179,جاده فسا,colloquial,osm
alias_w568197940_9177,place_w568197940,خیابان شهید خجسته,colloquial,osm
alias_w568198032_9178,place_w568198032,آزاد غربی,colloquial,osm
alias_w569414623_9179,place_w569414623,کمربندی جنوبی,colloquial,osm
alias_w569414632_9180,place_w569414632,میدان سلام,colloquial,osm
alias_w570453650_9181,place_w570453650,فلکه ژاندارمری,old,osm
alias_w570453650_9182,place_w570453650,میدان قرنی,colloquial,osm
alias_w570531100_9183,place_w570531100,بولوار حکمت,colloquial,osm
alias_w570548311_9184,place_w570548311,جواد الائمه 46,colloquial,osm
alias_w570834611_9185,place_w570834611,بلوار زائر,old,osm
alias_w571031619_9186,place_w571031619,میدان کشتارگاه,colloquial,osm
alias_w572763107_9187,place_w572763107,بلوار زائر,old,osm
alias_w573024156_9188,place_w573024156,بلوار هنردار,colloquial,osm
alias_w573605935_9189,place_w573605935,مولوی,colloquial,osm
alias_w573870149_9190,place_w573870149,دکتر شیخ,old,osm
alias_w573870149_9191,place_w573870149,شهید قرنی ۶,colloquial,osm
alias_w574406185_9192,place_w574406185,بزرگراه امام رضا (ع),old,osm
alias_w574406205_9193,place_w574406205,بزرگراه امام رضا (ع),old,osm
alias_w574406211_9194,place_w574406211,بزرگراه امام رضا (ع),old,osm
alias_w575110826_9195,place_w575110826,کـــنـــارگـــذر فــــــرودگـــاه,colloquial,osm
alias_w575273060_9196,place_w575273060,خیابان خورشید,old,osm
alias_w575534994_9197,place_w575534994,باهنر,old,osm
alias_w575912330_9198,place_w575912330,ساحلی غربی,colloquial,osm
alias_w579966558_9199,place_w579966558,میدان مسلم,colloquial,osm
alias_w581453066_9200,place_w581453066,آسیاب قوامی,colloquial,osm
alias_w582058835_9201,place_w582058835,ساسان,old,osm
alias_w583022628_9202,place_w583022628,خیابان ۲۴ متری دانشگاه,colloquial,osm
alias_w584373807_9203,place_w584373807,بلوار پاسارگاد شرقی,colloquial,osm
alias_w584376828_9204,place_w584376828,سوزنی,old,osm
alias_w585035195_9205,place_w585035195,تعویض پلاک,colloquial,osm
alias_w585190803_9206,place_w585190803,فرح,colloquial,osm
alias_w585423182_9207,place_w585423182,شهناز,old,osm
alias_w585638539_9209,place_w585638539,امام رضا۳,colloquial,osm
alias_w585944049_9210,place_w585944049,بزرگراه نجفی رستگار,spelling,osm
alias_w585958226_9211,place_w585958226,کمربندی قدیم فردوس,old,osm
alias_w586007945_9212,place_w586007945,جاده شکراب,colloquial,osm
alias_w586283379_9213,place_w586283379,شفاهی,colloquial,osm
alias_w587280453_9214,place_w587280453,بلوار شهید عنایت الله رحمتی,colloquial,osm
alias_w587456281_9215,place_w587456281,بلوار جانبازان,colloquial,osm
alias_w587534450_9216,place_w587534450,شیراز خیابان جانبازان(پودنک ) خیابان شهید امامی,spelling,osm
alias_w587741136_9217,place_w587741136,معالی ٱباد,old,osm
alias_w587741136_9219,place_w587741136,معالی آباد,colloquial,osm
alias_w588874821_9220,place_w588874821,ثامنی,old,osm
alias_w588874821_9221,place_w588874821,۲۷ متری مخابرات,colloquial,osm
alias_w589687277_9222,place_w589687277,درباری,spelling,osm
alias_w590175938_9223,place_w590175938,بولوار شهدای شهرک سعدی,colloquial,osm
alias_w590545192_9224,place_w590545192,بزرگراه امام رضا (ع),old,osm
alias_w591020095_9225,place_w591020095,یاس,colloquial,osm
alias_w591322515_9226,place_w591322515,شهید لاجوردی,colloquial,osm
alias_w591549614_9227,place_w591549614,سپهسالار,colloquial,osm
alias_w591709288_9228,place_w591709288,فلکه مورد آبی- هفت تیر,colloquial,osm
alias_w593104075_9229,place_w593104075,هلستان شمالی,colloquial,osm
alias_w593387721_9230,place_w593387721,سهل آباد 30,colloquial,osm
alias_w593400586_9231,place_w593400586,سعدی 4,colloquial,osm
alias_w593465372_9232,place_w593465372,بزرگراه شهید قاسم سلیمانی,colloquial,osm
alias_w593508956_9233,place_w593508956,خیابان خوانقاه,old,osm
alias_w593508958_9234,place_w593508958,خیابان خوانقاه,old,osm
alias_w593731713_9235,place_w593731713,سعدی,colloquial,osm
alias_w593731713_9236,place_w593731713,شهید نادر مهدوی,colloquial,osm
alias_w594153223_9237,place_w594153223,۴۷,colloquial,osm
alias_w594277404_9238,place_w594277404,بهرامی,old,osm
alias_w594568919_9239,place_w594568919,فردوسی۵,colloquial,osm
alias_w594603489_9240,place_w594603489,خین عرب,old,osm
alias_w594603507_9241,place_w594603507,خین عرب,old,osm
alias_w594663192_9242,place_w594663192,طاولی,colloquial,osm
alias_w594888677_9243,place_w594888677,سیاوش,old,osm
alias_w595193630_9244,place_w595193630,رضایی۱۴,colloquial,osm
alias_w595194699_9245,place_w595194699,۲۰,colloquial,osm
alias_w595750432_9246,place_w595750432,سردار جنگل,colloquial,osm
alias_w595840788_9247,place_w595840788,فردوس ۱,colloquial,osm
alias_w595998173_9248,place_w595998173,پامچال,colloquial,osm
alias_w596409838_9249,place_w596409838,۱۸ متری گلها,colloquial,osm
alias_w596790460_9250,place_w596790460,دلاوران ۶,colloquial,osm
alias_w597148618_9251,place_w597148618,رسالت,colloquial,osm
alias_w597161275_9252,place_w597161275,لادن,colloquial,osm
alias_w597214949_9253,place_w597214949,بلوار مهرآباد,colloquial,osm
alias_w597239429_9254,place_w597239429,سلامت,colloquial,osm
alias_w597263426_9255,place_w597263426,گلزار,colloquial,osm
alias_w597388546_9256,place_w597388546,اطلسی ۲۵,colloquial,osm
alias_w597388549_9257,place_w597388549,اطلسی ۲۴,colloquial,osm
alias_w597410988_9258,place_w597410988,بلوار قدیمی زرند,colloquial,osm
alias_w597444582_9259,place_w597444582,دورشهر,colloquial,osm
alias_w597706797_9260,place_w597706797,مطهری,colloquial,osm
alias_w597889261_9261,place_w597889261,یحیوی,colloquial,osm
alias_w597954008_9262,place_w597954008,علي شريعتي,colloquial,osm
alias_w598297097_9263,place_w598297097,بشارت ۹,colloquial,osm
alias_w598371036_9264,place_w598371036,معلم,colloquial,osm
alias_w598464923_9265,place_w598464923,کوی امام خمینی,colloquial,osm
alias_w598524990_9266,place_w598524990,کشتارگاه,old,osm
alias_w599322059_9267,place_w599322059,شکوفه,old,osm
alias_w599391147_9268,place_w599391147,بلوار شهید طهرانی مقدم,colloquial,osm
alias_w599442724_9269,place_w599442724,بلوار سوم خرداد,colloquial,osm
alias_w599751700_9270,place_w599751700,سوم شرقی,colloquial,osm
alias_w600067220_9271,place_w600067220,پل پور درویش,colloquial,osm
alias_w600067220_9272,place_w600067220,پل پوردرویش,colloquial,osm
alias_w600991243_9273,place_w600991243,جمال الدین اسد آبادی,colloquial,osm
alias_w601107485_9274,place_w601107485,بلوار توحید شرقی,colloquial,osm
alias_w601455504_9275,place_w601455504,بلوار پزشک,colloquial,osm
alias_w601839904_9276,place_w601839904,فرحبخش غربی,colloquial,osm
alias_w601907551_9277,place_w601907551,گوشه گابله,old,osm
alias_w602043244_9278,place_w602043244,مختاری,colloquial,osm
alias_w602043247_9279,place_w602043247,حق وردی,colloquial,osm
alias_w602043249_9280,place_w602043249,حق وردی,colloquial,osm
alias_w602241075_9281,place_w602241075,بلوار آزادی,colloquial,osm
alias_w603152787_9282,place_w603152787,خیابان شهید معادی,colloquial,osm
alias_w603753196_9283,place_w603753196,کوچه حاج نجف,colloquial,osm
alias_w605206605_9284,place_w605206605,پارکینگ بیست و دوم,colloquial,osm
alias_w605985977_9285,place_w605985977,اطلسی ۱۰,colloquial,osm
alias_w606370794_9286,place_w606370794,قائم ۲۵,colloquial,osm
alias_w606382222_9287,place_w606382222,گلستان,colloquial,osm
alias_w606817397_9288,place_w606817397,میدان والفجر,spelling,osm
alias_w606818927_9289,place_w606818927,میدان بهزیستی,spelling,osm
alias_w607020683_9290,place_w607020683,بلوار ملت,colloquial,osm
alias_w607020684_9291,place_w607020684,بلوار ملت,colloquial,osm
alias_w607264332_9292,place_w607264332,هشت متری قاضیانی,colloquial,osm
alias_w607723152_9293,place_w607723152,گود خزینه,colloquial,osm
alias_w607730007_9294,place_w607730007,خیابان نیاوران,old,osm
alias_w607730008_9296,place_w607730008,کامرانیه,old,osm
alias_w607730008_9297,place_w607730008,کامرانیه شمالی,colloquial,osm
alias_w608686214_9298,place_w608686214,ناصربهایی,colloquial,osm
alias_w609179395_9299,place_w609179395,گذر افراقلم,colloquial,osm
alias_w609504516_9300,place_w609504516,بلوار شهرداری,old,osm
alias_w609874193_9301,place_w609874193,امیرکبیر,colloquial,osm
alias_w609876473_9302,place_w609876473,شهید سلطانی,colloquial,osm
alias_w609958172_9303,place_w609958172,خیابان شهدای صنعت آب و برق,old,osm
alias_w609958172_9304,place_w609958172,خیابان شهدای آب,colloquial,osm
alias_w609958180_9305,place_w609958180,خیابان شهید مطهری,colloquial,osm
alias_w611121853_9306,place_w611121853,بزرگراه شهید نجاتی,colloquial,osm
alias_w611606927_9307,place_w611606927,بولوار شهدا,old,osm
alias_w611606927_9308,place_w611606927,بولوار شهید قاسم سلیمانی,colloquial,osm
alias_w612264343_9309,place_w612264343,محبی ۲۴,colloquial,osm
alias_w612954336_9310,place_w612954336,ذوالفقار,colloquial,osm
alias_w613360903_9311,place_w613360903,بلوار خلیج فارس,colloquial,osm
alias_w613656265_9312,place_w613656265,خیابان شهید سرتیپ نامجو,colloquial,osm
alias_w613945157_9313,place_w613945157,بزرگراه امام رضا (ع),old,osm
alias_w614282453_9314,place_w614282453,میدان شهید سولقانی,colloquial,osm
alias_w614445676_9315,place_w614445676,سیدی,old,osm
alias_w614447447_9316,place_w614447447,بابانظر ۲۹,colloquial,osm
alias_w614530719_9317,place_w614530719,بلوار لشکرک,old,osm
alias_w614739181_9318,place_w614739181,میدان دانشگاه,colloquial,osm
alias_w614739181_9319,place_w614739181,میدان آزادی,colloquial,osm
alias_w614959677_9320,place_w614959677,زنبیل آباد,colloquial,osm
alias_w614979865_9321,place_w614979865,نسترن ۷,colloquial,osm
alias_w615823394_9322,place_w615823394,ایستگاه دو,colloquial,osm
alias_w617677484_9323,place_w617677484,آبفا,colloquial,osm
alias_w617783843_9324,place_w617783843,کنارگذر لنگرود,colloquial,osm
alias_w617852724_9325,place_w617852724,میدان پرواز,colloquial,osm
alias_w617930031_9326,place_w617930031,راه پیما,old,osm
alias_w618138612_9328,place_w618138612,بلوار شهید مدرسی (هشتم),colloquial,osm
alias_w619022674_9329,place_w619022674,بلوار مقامی,spelling,osm
alias_w619390314_9330,place_w619390314,شیمیایی,colloquial,osm
alias_w619430749_9331,place_w619430749,میدان برج ساعت,colloquial,osm
alias_w621126381_9332,place_w621126381,صدف,colloquial,osm
alias_w621509229_9333,place_w621509229,روشن پور,colloquial,osm
alias_w621962330_9334,place_w621962330,بلوار بعثت,colloquial,osm
alias_w622707413_9335,place_w622707413,بیست متری,colloquial,osm
alias_w622941143_9336,place_w622941143,سلیمی,colloquial,osm
alias_w623737319_9337,place_w623737319,شهدای امنیت,colloquial,osm
alias_w623828019_9338,place_w623828019,خیابان رسالت,colloquial,osm
alias_w625039606_9339,place_w625039606,لاله,colloquial,osm
alias_w625224964_9340,place_w625224964,معین,colloquial,osm
alias_w625585897_9341,place_w625585897,مصدق کاشانی,colloquial,osm
alias_w625585897_9342,place_w625585897,دکتر مصدق,spelling,osm
alias_w625603938_9343,place_w625603938,سیروس,colloquial,osm
alias_w625705471_9344,place_w625705471,هلستان جنوبی,colloquial,osm
alias_w625968544_9345,place_w625968544,بلوار بهارستان,colloquial,osm
alias_w626012340_9346,place_w626012340,شهید جعفرآبادی,colloquial,osm
alias_w626206854_9347,place_w626206854,سیدهاشم موسوی شجری,colloquial,osm
alias_w626239252_9348,place_w626239252,خیابان چالوس,colloquial,osm
alias_w626333218_9349,place_w626333218,حمام سعدی,colloquial,osm
alias_w627871514_9350,place_w627871514,کوی فرهنگ,colloquial,osm
alias_w628269203_9351,place_w628269203,بلوار بیژن,old,osm
alias_w629008877_9352,place_w629008877,نوفل,colloquial,osm
alias_w629015154_9353,place_w629015154,ادیب 3,colloquial,osm
alias_w629615687_9354,place_w629615687,میدان شهید سرلک,spelling,osm
alias_w629857812_9355,place_w629857812,خیابان مهر,colloquial,osm
alias_w630442722_9356,place_w630442722,پل شهید پیران,colloquial,osm
alias_w630442723_9357,place_w630442723,خیابان دارو پخش,old,osm
alias_w630442723_9358,place_w630442723,خیابان شهید نونهال,colloquial,osm
alias_w631272187_9359,place_w631272187,نواب صفوی ۸,spelling,osm
